x,y,z,edm_best,type,geo_takis,spit,length,width,thickness,unit,edm_id,date,class
934.3188491643,600.3290386692,350.1545045976,SFC,MF,UB5a,1,NA,NA,NA,934/600,52,2014-11-05,Fauna
934.5504885005,601.814213639,350.5505181767,SFB,KN,UB4c,2,NA,NA,NA,934/601,13,2014-10-29,Fauna
934.6312321644,601.9752676277,350.4334618785,SFB,KN,UB4c,4,NA,NA,NA,934/601,24,2014-10-31,Fauna
934.728,601.053,350.476,KN,KN,UB4c,4,NA,NA,NA,934/601,25,2014-10-31,Fauna
934.279,601.255,350.452,KN,KN,UB4c,4,NA,NA,NA,934/601,27,2014-10-31,Fauna
934.4796733984,601.250635455,350.458641143,SFC,KN,UB4c,4,NA,NA,NA,934/601,28,2014-10-31,Fauna
934.307,601.19,350.235,KN,KN,UB4c,9,NA,NA,NA,934/601,52,2014-11-03,Fauna
934.096,601.371,350.211,KN,KN,UB4c,10,NA,NA,NA,934/601,59,2014-11-04,Fauna
934.169456678,602.6415351693,350.5472689695,SFA,KN,UB4c,1,NA,NA,NA,934/602,12,2014-10-09,Fauna
934.0336387113,602.6775178509,350.4813622417,SFA,MF,UB4c,3,NA,NA,NA,934/602,31,2014-10-15,Fauna
934.5062323338,602.5803292045,350.4740354508,SFB,MF,UB4c,3,NA,NA,NA,934/602,33,2014-10-15,Fauna
934.0252756498,602.4085228441,350.5072157956,SFC,KN,UB4c,4,NA,NA,NA,934/602,36,2014-10-16,Fauna
934.1774720998,602.6987377813,350.4328229438,SFA,KN,UB4c,4,NA,NA,NA,934/602,42,2014-10-16,Fauna
934.648,602.095,350.461,KN,KN,UB4c,6,NA,NA,NA,934/602,44,2014-10-16,Fauna
934.845,602.327,350.336,KN,KN,UB4c,8,NA,NA,NA,934/602,69,2014-10-21,Fauna
934.83,602.949,350.24,KN,KN,UB4c,8,NA,NA,NA,934/602,90,2014-10-27,Fauna
934.139,602.002,350.499,KN,KN,UB4c,NA,NA,NA,NA,934/602,96,2014-10-30,Fauna
934.563,602.609,350.208,KN,KN,UB4c,9,NA,NA,NA,934/602,97,2014-10-30,Fauna
934.3287560971,603.6060772254,350.5147807964,SF,KN,UB4c,1,NA,NA,NA,934/603,2,2013-10-28,Fauna
934.309,603.81,350.375,KN,KN,UB4c,3,70,NA,NA,934/603,9,2013-11-14,Fauna
934.6859038294,603.2637052121,350.3661663839,SF,KN,UB4c,3,NA,NA,NA,934/603,11,2013-11-15,Fauna
934.6929333055,603.6535569735,350.3517320442,SF,KN,UB4c,3,NA,NA,NA,934/603,11,2013-11-15,Fauna
934.4298921535,603.384339671,350.398616242,SF,KN,UB4c,3,NA,NA,NA,934/603,11,2013-11-15,Fauna
934.775,603.223,350.31,KN,KN,UB4c,4,85,NA,NA,934/603,13,2013-11-15,Fauna
934.703,603.606,350.269,KN,KN,UB4c,4,75,NA,NA,934/603,17,2013-11-16,Fauna
934.3873470872,603.6652639348,350.2798629387,SF,KN,UB4c,4,NA,NA,NA,934/603,18,2013-11-16,Fauna
934.1934617531,603.2716811116,350.2727135131,SF,KN,UB4c,4,NA,NA,NA,934/603,18,2013-11-16,Fauna
934.3921668728,603.5347105897,350.2534595789,SF,ZN,UB4c,4,NA,NA,NA,934/603,18,2013-11-16,Fauna
934.6124740514,603.9433586885,350.2480312083,SF,ZN,UB5a,1,NA,NA,NA,934/603,23,2013-11-17,Fauna
934.8198400966,603.6464535348,350.2676846939,SF,KN,UB5a,1,NA,NA,NA,934/603,23,2013-11-17,Fauna
934.6455043103,603.2889835036,350.1885071434,SF,ZN,UB5a,2,NA,NA,NA,934/603,25,2013-11-19,Fauna
934.5231723364,603.2825308805,350.1803073177,SF,KN,UB5a,2,NA,NA,NA,934/603,25,2013-11-19,Fauna
934.811,603.58,350.14,KN,KN,UB5a,3,NA,NA,NA,934/603,39,2014-10-30,Fauna
934.134,604.639,350.464,MF,MF,UB4c,2,18,NA,NA,934/604,7,2013-11-12,Fauna
934.049,604.748,350.406,KN,KN,UB4c,2,50,NA,NA,934/604,8,2013-11-14,Fauna
934.4669753383,604.6040629041,350.3711132921,SF,KN,UB4c,2,NA,NA,NA,934/604,10,2013-11-15,Fauna
934.5882788918,604.5714935193,350.3962958446,SF,ZN,UB4c,2,NA,NA,NA,934/604,10,2013-11-15,Fauna
934.374,604.181,350.311,KN,KN,UB5a,1,NA,NA,NA,934/604,25,2014-10-15,Fauna
934.035,605.376,350.392,KN,KN,UB5a,1,140,NA,NA,934/605,6,2013-11-16,Fauna
934.399,605.553,350.332,KN,KN,UB4c,3,29,NA,NA,934/605,7,2013-11-16,Fauna
934.6117736292,605.6258815812,350.4016946399,SF,KN,UB4c,4,NA,NA,NA,934/605,17,2014-10-24,Fauna
934.841,605.489,350.117,KN,KN,UB4c,4,NA,NA,NA,934/605,18,2014-10-21,Fauna
934.407,605.507,350.233,KN,KN,UB5a,3,NA,NA,NA,934/605,20,2014-10-31,Fauna
935.0514304479,605.2604248238,350.2542456564,SFD,KN,UB4c,5,NA,NA,NA,934/605,25,2014-10-31,Fauna
934.721,606.936,350.371,KN,KN,UB4c,1,75,NA,NA,934/606,2,2013-10-28,Fauna
934.195,606.458,350.444,KN,KN,UB4c,1,60,NA,NA,934/606,3,2013-10-28,Fauna
934.377,606.146,350.399,KN,KN,UB4c,1,10,NA,NA,934/606,4,2013-10-28,Fauna
934.746,606.919,350.343,KN,KN,UB4c,1,175,NA,NA,934/606,5,2013-10-28,Fauna
934.3910337724,606.4754619703,350.2612542807,SF,KN,UB4c,2,NA,NA,NA,934/606,11,2013-11-14,Fauna
934.301910946,606.3121352813,350.2757390381,SF,KN,UB4c,2,NA,NA,NA,934/606,11,2013-11-14,Fauna
934.559,606.674,350.262,KN,KN,UB4c,3,55,NA,NA,934/606,13,2013-11-14,Fauna
934.3540934884,606.3522811827,350.2237280826,SF,ZN,UB4c,3,NA,NA,NA,934/606,15,2013-11-15,Fauna
934.965,606.693,350.217,KN,KN,UB5a,1,20,NA,NA,934/606,17,2013-11-16,Fauna
934.103,606.957,350.327,KN,KN,UB4c,3,20,NA,NA,934/606,19,2013-11-16,Fauna
934.242,609.649,351.196,KN,KN,UB3c,2,NA,NA,NA,934/609,5,2014-10-10,Fauna
934.124,609.806,350.254,KN,KN,UB4c,3,NA,NA,NA,934/609,23,2014-10-31,Fauna
934.735,609.61,350.268,KN,KN,UB4c,3,NA,NA,NA,934/609,24,2014-10-31,Fauna
934.543,609.63,350.239,KN,KN,UB4c,3,NA,NA,NA,934/609,25,2014-10-31,Fauna
934.543,609.63,350.239,KN,KN,UB4c,3,NA,NA,NA,934/609,25,2014-10-31,Fauna
934.8914056288,609.9266917607,350.1797739577,SF,MF,UB4c,4,NA,NA,NA,934/609,29,2014-11-03,Fauna
934.5137763392,609.9305784386,350.2000387423,SF,KN,UB4c,4,NA,NA,NA,934/609,29,2014-11-03,Fauna
934.365,610.501,351.39,KN,KN,UB3c,NA,NA,NA,NA,934/610,4,2014-10-07,Fauna
934.6470316264,610.4300899085,351.3092342951,SF,KN,UB3c,2,NA,NA,NA,934/610,9,2014-10-09,Fauna
934.653,610.412,350.709,KN,KN,UB4b,1,NA,NA,NA,934/610,30,2014-10-20,Fauna
934.4303465849,610.4251541569,350.5978971642,SF,KN,UB4b,3,NA,NA,NA,934/610,38,2014-10-22,Fauna
934.167,610.439,350.465,KN,KN,UB4c,2,NA,NA,NA,934/610,42,2014-10-23,Fauna
934.208,610.573,350.443,KN,KN,UB4c,2,NA,NA,NA,934/610,43,2014-10-23,Fauna
934.6781747878,610.681130845,350.3283855713,SF,KN,UB5a,1,NA,NA,NA,934/610,52,2014-11-01,Fauna
934.1116758617,610.1685729124,350.2024024527,SF,KN,UB4c,4,NA,NA,NA,934/610,56,2014-11-03,Fauna
934.366,610.684,350.209,KN,KN,UB5a,2,NA,NA,NA,934/610,57,2014-11-03,Fauna
934.58,610.833,350.198,KN,KN,UB5a,2,NA,NA,NA,934/610,58,2014-11-03,Fauna
934.8,610.088,350.166,KN,KN,UB5a,2,NA,NA,NA,934/610,59,2014-11-03,Fauna
934.4016034054,610.5306275586,350.2136949261,SF,KN,UB5a,2,NA,NA,NA,934/610,60,2014-11-03,Fauna
934.276,610.535,350.171,KN,KN,UB5a,3,NA,NA,NA,934/610,65,2014-11-04,Fauna
934.93,610.999,351.278,KN,KN,UB3c,3,NA,NA,NA,934/610,71,2014-11-06,Fauna
935.791,593.449,350.251,KN,KN,UB4c,NA,40,25,24,935/593,2,2016-03-22,Fauna
935.721,593.556,350.385,KN,KN,UB4c,NA,42,30,20,935/593,3,2016-03-22,Fauna
935.114,599.298,350.501,KN,KN,,NA,NA,NA,NA,935/599,2,2015-05-01,Fauna
935.364,602.078,350.552,KN,KN,UB4c,1,NA,NA,NA,935/602,8,2015-04-28,Fauna
935.2209246874,602.7719418487,350.5462485483,SFA,MF,UB4c,1,NA,NA,NA,935/602,9,2015-04-28,Fauna
935.5316009409,602.1246806117,350.5398884632,SFC,KN,UB4c,2,NA,NA,NA,935/602,14,2015-04-29,Fauna
935.552,602.354,350.5,KN,KN,UB4c,2,NA,NA,NA,935/602,15,2015-04-29,Fauna
935.0603912993,602.6661342704,350.4899300551,SFA,KN,UB4c,3,NA,NA,NA,935/602,19,2015-04-29,Fauna
935.653,602.101,350.466,KN,KN,UB4c,3,NA,NA,NA,935/602,22,2015-04-30,Fauna
935.301,602.369,350.477,KN,KN,UB4c,3,NA,NA,NA,935/602,23,2015-04-30,Fauna
935.038,602.575,350.379,KN,KN,UB4c,5,NA,NA,NA,935/602,37,2015-05-04,Fauna
935.495,602.67,350.201,KN,KN,UB4c,10,NA,NA,NA,935/602,67,2015-05-08,Fauna
935.521,602.783,350.103,KN,KN,UB5a,2,NA,NA,NA,935/602,83,2015-05-12,Fauna
935.4438701137,603.0427904944,350.475910355,SFD,KN,UB4c,2,NA,NA,NA,935/603,19,2014-10-08,Fauna
935.123,603.204,350.462,KN,KN,UB4c,3,NA,NA,NA,935/603,21,2014-10-08,Fauna
935.6874110842,603.4600422954,350.422861689,SFD,KN,UB4c,3,NA,NA,NA,935/603,30,2014-10-10,Fauna
935.326,603.464,350.306,KN,KN,UB4c,6,NA,NA,NA,935/603,49,2014-10-17,Fauna
935.264,603.056,350.341,ZN,ZN,UB4c,6,NA,NA,NA,935/603,50,2014-10-17,Fauna
935.105,603.539,350.189,KN,KN,UB4c,9,NA,NA,NA,935/603,63,2014-10-21,Fauna
935.4474246085,603.9222488229,350.1646931558,SFA,KN,UB4c,9,NA,NA,NA,935/603,65,2014-10-22,Fauna
935.3031917564,603.5689409817,350.1291332513,SFA,KN,UB4c,10,NA,NA,NA,935/603,69,2014-10-28,Fauna
935.581,604.873,350.53,KN,KN,UB4c,NA,NA,NA,NA,935/604,1,2013-10-28,Fauna
935.0585930724,604.9069736087,350.4971841704,SFA,MF,UB4c,1,NA,NA,NA,935/604,19,2014-10-06,Fauna
935.1658869903,604.8340643202,350.227275008,SFA,MF,UB5a,1,NA,NA,NA,935/604,65,2014-10-27,Fauna
935.336,604.495,350.128,KN,KN,UB5a,2,NA,NA,NA,935/604,69,2014-10-30,Fauna
935.2370777701,604.19503569,350.1802284575,SFC,MF,UB5a,2,NA,NA,NA,935/604,72,2014-10-30,Fauna
935.7491818846,604.9773212768,350.168787781,SF,KN,UB4c,NA,NA,NA,NA,935/605,3,2015-05-22,Fauna
936.234,603.445,350.187,KN,KN,,NA,NA,NA,NA,936/603,1,2015-04-29,Fauna
